timestamp,gyro_unfiltered.x,gyro_unfiltered.y,gyro_unfiltered.z,gyro_filtered.x,gyro_filtered.y,gyro_filtered.z
1286425,0.19657611846923828,0.19657611846923828,0.19657611846923828,0.0656796470284462,0.0656796470284462,0.0656796470284462
1286426,-0.04756450653076172,-0.04756450653076172,-0.04756450653076172,0.1260097175836563,0.1260097175836563,0.1260097175836563
1286427,-0.2917051315307617,-0.2917051315307617,-0.2917051315307617,0.12365163117647171,0.12365163117647171,0.12365163117647171
1286428,-0.5358457565307617,-0.5358457565307617,-0.5358457565307617,0.04584725946187973,0.04584725946187973,0.04584725946187973
1286429,-0.4748106002807617,-0.4748106002807617,-0.4748106002807617,-0.08567776530981064,-0.08567776530981064,-0.08567776530981064
1286430,-0.04756450653076172,-0.04756450653076172,-0.04756450653076172,-0.2052750289440155,-0.2052750289440155,-0.2052750289440155
1286431,0.19657611846923828,0.19657611846923828,0.19657611846923828,-0.24343955516815186,-0.24343955516815186,-0.24343955516815186
1286432,0.3796815872192383,0.3796815872192383,0.3796815872192383,-0.183830127120018,-0.183830127120018,-0.183830127120018
1286433,0.19657611846923828,0.19657611846923828,0.19657611846923828,-0.183830127120018,-0.183830127120018,-0.183830127120018
1286434,0.13554096221923828,0.13554096221923828,0.13554096221923828,0.044172197580337524,0.044172197580337524,0.044172197580337524
1286435,-0.04756450653076172,-0.04756450653076172,-0.04756450653076172,0.11028539389371872,0.11028539389371872,0.11028539389371872
1286436,-0.23066997528076172,-0.23066997528076172,-0.23066997528076172,0.11367307603359222,0.11367307603359222,0.11367307603359222
1286437,-0.2917051315307617,-0.2917051315307617,-0.2917051315307617,0.05742984637618065,0.05742984637618065,0.05742984637618065
1286438,-0.16963481903076172,-0.16963481903076172,-0.16963481903076172,-0.026209181174635887,-0.026209181174635887,-0.026209181174635887
1286439,-0.04756450653076172,-0.04756450653076172,-0.04756450653076172,-0.0938098207116127,-0.0938098207116127,-0.0938098207116127
1286440,0.07450580596923828,0.07450580596923828,0.07450580596923828,-0.11852312833070755,-0.11852312833070755,-0.11852312833070755
1286441,-0.10859966278076172,-0.10859966278076172,-0.10859966278076172,-0.1091366559267044,-0.1091366559267044,-0.1091366559267044
1286442,-0.16963481903076172,-0.16963481903076172,-0.16963481903076172,-0.09878987818956375,-0.09878987818956375,-0.09878987818956375
1286443,-0.23066997528076172,-0.23066997528076172,-0.23066997528076172,-0.10677403211593628,-0.10677403211593628,-0.10677403211593628
1286444,0.013470649719238281,0.013470649719238281,0.013470649719238281,-0.11948461830615997,-0.11948461830615997,-0.11948461830615997
1286445,0.3186464309692383,0.3186464309692383,0.3186464309692383,-0.09838631749153137,-0.09838631749153137,-0.09838631749153137
1286446,0.3186464309692383,0.3186464309692383,0.3186464309692383,-0.025134334340691566,-0.025134334340691566,-0.025134334340691566
1286447,0.07450580596923828,0.07450580596923828,0.07450580596923828,0.06306615471839905,0.06306615471839905,0.06306615471839905
1286448,-0.23066997528076172,-0.23066997528076172,-0.23066997528076172,0.10573950409889221,0.10573950409889221,0.10573950409889221
1286449,-0.23066997528076172,-0.23066997528076172,-0.23066997528076172,0.07872839272022247,0.07872839272022247,0.07872839272022247
1286450,-0.10859966278076172,-0.10859966278076172,-0.10859966278076172,0.013982896693050861,0.013982896693050861,0.013982896693050861
1286451,-0.10859966278076172,-0.10859966278076172,-0.10859966278076172,-0.04611087217926979,-0.04611087217926979,-0.04611087217926979
1286452,-0.10859966278076172,-0.10859966278076172,-0.10859966278076172,-0.08719660341739655,-0.08719660341739655,-0.08719660341739655
1286453,-0.10859966278076172,-0.10859966278076172,-0.10859966278076172,-0.08719660341739655,-0.08719660341739655,-0.08719660341739655
1286454,0.013470649719238281,0.013470649719238281,0.013470649719238281,-0.11709341406822205,-0.11709341406822205,-0.11709341406822205
1286455,-0.10859966278076172,-0.10859966278076172,-0.10859966278076172,-0.10708688199520111,-0.10708688199520111,-0.10708688199520111
1286456,-0.04756450653076172,-0.04756450653076172,-0.04756450653076172,-0.09399770945310593,-0.09399770945310593,-0.09399770945310593
1286457,0.013470649719238281,0.013470649719238281,0.013470649719238281,-0.07899211347103119,-0.07899211347103119,-0.07899211347103119
1286458,0.13554096221923828,0.13554096221923828,0.13554096221923828,-0.051734618842601776,-0.051734618842601776,-0.051734618842601776
1286459,0.013470649719238281,0.013470649719238281,0.013470649719238281,-0.015034256502985954,-0.015034256502985954,-0.015034256502985954
1286460,-0.10859966278076172,-0.10859966278076172,-0.10859966278076172,0.008275359869003296,0.008275359869003296,0.008275359869003296
1286461,-0.10859966278076172,-0.10859966278076172,-0.10859966278076172,0.0038040149956941605,0.0038040149956941605,0.0038040149956941605
1286462,0.2576112747192383,0.2576112747192383,0.2576112747192383,-0.0022426145151257515,-0.0022426145151257515,-0.0022426145151257515
1286463,0.13554096221923828,0.13554096221923828,0.13554096221923828,0.02020840160548687,0.02020840160548687,0.02020840160548687
1286464,-0.04756450653076172,-0.04756450653076172,-0.04756450653076172,0.04971642419695854,0.04971642419695854,0.04971642419695854
1286465,-0.2917051315307617,-0.2917051315307617,-0.2917051315307617,0.04346218705177307,0.04346218705177307,0.04346218705177307
1286466,0.013470649719238281,0.013470649719238281,0.013470649719238281,0.003879743628203869,0.003879743628203869,0.003879743628203869
1286467,0.19657611846923828,0.19657611846923828,0.19657611846923828,-0.01944892853498459,-0.01944892853498459,-0.01944892853498459
1286468,0.07450580596923828,0.07450580596923828,0.07450580596923828,-0.005138061009347439,-0.005138061009347439,-0.005138061009347439
1286469,-0.04756450653076172,-0.04756450653076172,-0.04756450653076172,0.016596660017967224,0.016596660017967224,0.016596660017967224
